case_id,method,method_used_mode,ratio,estimated_ratio,profile_kind,weakness,estimated_weakness,task_family,noise_level,drift_mode,confidence,seed,initial_error,final_error,success,steps,path_length,mean_tracking_error,saturations,effort,mean_margin,branch_switches,regret_error,family,condition,calibration_budget,calibration_bias
1023,adaptive_scmp,adaptive_scmp,4.0,3.881242254070451,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,974287988,0.41843135909530327,0.06140050906356657,0.0,58.0,0.3776095501218152,0.2559987012095005,58.0,60.18904594750276,0.0,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1023,guarded_scmp,guarded_scmp,4.0,3.881242254070451,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,779113517,0.7184848462713572,0.03991685066083964,1.0,29.0,0.6789636772330077,0.006415500706385823,4.0,13.97917382616789,0.41770809641273554,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1023,robust_scmp,robust_scmp,4.0,3.881242254070451,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,378883301,0.5259820577039748,0.041516482171121895,1.0,20.0,0.48446969341718216,0.03169112417219476,0.0,10.781632364638835,0.34251331540600494,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,mean_gain,mean_gain,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1055809875,0.6734054387054005,0.03650304255495644,1.0,18.0,0.6410871300130176,0.1650964985454416,0.0,17.310070876329277,0.16609756448532403,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,symmetric_derating,symmetric_derating,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1418034745,0.568497713746331,0.0533827940140229,1.0,58.0,0.5262767360113333,0.2251804791598426,0.0,37.63630152032491,0.2961463728939386,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,signed_fixed,signed_fixed,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,665886893,0.563403556509416,0.14921596507245588,0.0,58.0,0.4486526582894206,0.3069831562682449,0.0,61.33764923482487,0.026014901073839632,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,scmp_true,scmp_true,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1870287504,0.47488924934243854,0.03971878493614877,1.0,21.0,0.43517046440628965,1.9580230429416786e-17,0.0,3.1667883361800806,0.7056476805737091,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,scmp_estimated,scmp_estimated,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1458582400,0.5015812150473576,0.04130096584114165,1.0,24.0,0.4614749568920334,0.04982712297624445,0.0,15.24151876615334,0.32491955363918107,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,adaptive_scmp,adaptive_scmp,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,882667098,0.582363909955506,0.1124090284538073,0.0,58.0,0.5241497298314768,0.27116684667947166,0.0,57.85551485296455,0.026014901073839632,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,guarded_scmp,guarded_scmp,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1117079766,0.6400836890919989,0.2242898845187691,0.0,58.0,0.4888445620184666,0.33285026859397715,0.0,73.03774043181886,0.026014901073839632,3.0,0.0,family_c,budget_64_unbiased,64,unbiased
1024,robust_scmp,robust_scmp,4.0,4.216531664718972,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1039455242,0.4759186111581614,0.0388259148144893,1.0,19.0,0.43709269634367204,0.030591594089002798,0.0,6.195060642994902,0.6209470144505356,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,mean_gain,mean_gain,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,289729675,0.45012771241508065,0.04278114865227731,1.0,18.0,0.4246663863437038,0.1546059446047987,0.0,13.718001750300143,0.2376009285955464,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,symmetric_derating,symmetric_derating,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1343819239,0.7201224373878948,0.3732971967391052,0.0,58.0,0.39949528442531934,0.34384396895257135,0.0,85.00320680766467,0.007731700766458682,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,signed_fixed,signed_fixed,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1419174103,0.5802630255120445,0.04160001898962502,1.0,24.0,0.5386630065224196,4.050511286141668e-17,0.0,9.081191878733996,0.4742209722127407,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,scmp_true,scmp_true,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,512013157,0.7194036940683267,0.043887755995592255,1.0,28.0,0.6755159380727346,3.6514652394361055e-17,0.0,14.810016479523965,0.4160616168260106,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,scmp_estimated,scmp_estimated,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,757623757,0.6625545952211274,0.04249014517353197,1.0,58.0,0.6338509929628393,0.21244161953510926,0.0,56.508742005523885,0.022501748967553917,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,adaptive_scmp,adaptive_scmp,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1078185392,0.6943016888135749,0.5047976888135749,0.0,58.0,0.189504,5.3836245806176773e-17,0.0,21.317774686638156,0.4045306707508792,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,guarded_scmp,guarded_scmp,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,237707078,0.6845033102698097,0.04329523664153699,1.0,27.0,0.6412080736282727,3.7329111796508605e-17,0.0,12.172608728943136,0.420715144336089,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1025,robust_scmp,robust_scmp,4.0,4.062578423750549,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1776376807,0.44190021642308425,0.03900716434911721,1.0,18.0,0.40289305207396714,0.029764557629577963,0.0,6.127888896942374,0.5074475749234026,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,mean_gain,mean_gain,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1922184450,0.5847193530018503,0.04303618559683883,1.0,55.0,0.557539728512393,0.17119908723525623,0.0,34.41483749899466,0.2713725068930166,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,symmetric_derating,symmetric_derating,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,805901841,0.6373860951274299,0.05129565781991189,1.0,58.0,0.625568779939532,0.22648678910280987,0.0,49.27469026656022,0.09829707168984815,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,signed_fixed,signed_fixed,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,262797848,0.44226379606326094,0.039555802055158684,1.0,20.0,0.40270799400810225,3.3980658214799486e-17,0.0,5.994054199146415,0.5716226142183546,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,scmp_true,scmp_true,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,247498927,0.6595321131518509,0.04444121366948713,1.0,30.0,0.6267839503444295,0.04561094020386576,0.0,35.3358346108247,0.12133161347848949,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,scmp_estimated,scmp_estimated,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1002985537,0.5847327748609856,0.04239860357992683,1.0,24.0,0.5423341712810588,3.544352200016299e-17,0.0,7.50598683127897,0.6149366552101011,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,adaptive_scmp,adaptive_scmp,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,991943763,0.5016278518714549,0.04447952031518473,1.0,21.0,0.45714833155627016,2.317226774367233e-17,0.0,5.7786746425189,0.6287378097775479,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,guarded_scmp,guarded_scmp,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1493315742,0.7307654180296049,0.03989383503741936,1.0,29.0,0.6908797299752285,0.0008957518656210135,0.0,10.808302112897048,0.45059415758199434,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1026,robust_scmp,robust_scmp,4.0,4.158686385025497,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1920339937,0.41753954923103387,0.04098211979833149,1.0,49.0,0.40903631684939845,0.1976811865651349,0.0,41.201372407304476,0.09772330988442157,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,mean_gain,mean_gain,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,495539760,0.5992692787989616,0.04459528053323609,1.0,24.0,0.569138517803581,0.11723681034020005,0.0,11.556285761352624,0.3967170258942914,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,symmetric_derating,symmetric_derating,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,465092607,0.39543714923097617,0.039687473114148275,1.0,56.0,0.4231055295546888,0.23056723342689578,28.0,29.177306214222902,0.6374953442135973,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,signed_fixed,signed_fixed,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,774003748,0.5538756889620545,0.04253771145847691,1.0,23.0,0.51133801982924,4.735441075647555e-05,0.0,8.782342305479586,0.41952564909999074,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,scmp_true,scmp_true,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,814429670,0.7546281731881939,0.04453817960986708,1.0,29.0,0.7100899935783266,2.6220604788749822e-17,0.0,11.34545955408989,0.5213266564945959,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,scmp_estimated,scmp_estimated,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,881580574,0.644819166064334,0.040385261005887144,1.0,34.0,0.6098278432087644,0.09736950002262384,23.0,27.000109623797524,0.18378247114045906,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,adaptive_scmp,adaptive_scmp,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,359965855,0.7323175789379557,0.22504452258894905,0.0,58.0,0.5656304044127178,0.31125696007574033,58.0,61.964155896561785,0.0,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,guarded_scmp,guarded_scmp,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1164286905,0.5794763206619333,0.04153557536038061,1.0,30.0,0.5408222801053039,0.08472879797401095,19.0,22.7626169464569,0.20642793919883318,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1027,robust_scmp,robust_scmp,4.0,3.8945411244467922,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1309779513,0.4820580621467831,0.039861111277211037,1.0,19.0,0.442196950869572,0.03094883474731042,0.0,6.070700084865521,0.6048258140303471,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,mean_gain,mean_gain,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,165197592,0.5482296568404059,0.04286253095425786,1.0,35.0,0.5356504924587057,0.10001904087104202,15.0,22.845491721158893,0.2564249636078465,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,symmetric_derating,symmetric_derating,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1635536210,0.5862370139404249,0.12156247048988227,0.0,58.0,0.48123737130012034,0.28871001448308947,58.0,58.64681171307043,0.0,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,signed_fixed,signed_fixed,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1785919336,0.511516597900546,0.04060335318559881,1.0,22.0,0.4709132447149473,1.928449055233526e-17,0.0,4.314033019314015,0.6747763671597601,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,scmp_true,scmp_true,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1584581394,0.6604752622617217,0.041927038350005386,1.0,29.0,0.6195087210429406,0.03784129206451481,0.0,18.101254469129376,0.34218035193632057,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,scmp_estimated,scmp_estimated,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1737449229,0.47267969671341103,0.0449504516602972,1.0,20.0,0.4277292450531138,1.4879952763002217e-17,0.0,4.904146092906372,0.6133358510064386,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,adaptive_scmp,adaptive_scmp,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1486134348,0.6593293627279925,0.257290429257631,0.0,58.0,0.4642021770194361,0.33593328199385797,72.0,79.09164215608027,0.0,3.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,guarded_scmp,guarded_scmp,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,732238187,0.5135512614883874,0.04101912326187677,1.0,22.0,0.47253319230659857,0.0003096445810147294,0.0,6.217918910179391,0.5177418931206099,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1028,robust_scmp,robust_scmp,4.0,3.795734007370444,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,371740756,0.5245911793275667,0.04111556186840751,1.0,20.0,0.4834756174591593,0.03214598520340154,0.0,7.9528364013386375,0.48371403803124624,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,mean_gain,mean_gain,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,59756617,0.45092673801643274,0.042567222988458234,1.0,20.0,0.4486321348445632,0.1248748566714343,0.0,13.482765007501818,0.40019598929624134,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,symmetric_derating,symmetric_derating,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,807254949,0.7272510048969215,0.1301710617986016,0.0,58.0,0.6105962310590076,0.26610298308121144,58.0,58.50456622189793,0.0,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,signed_fixed,signed_fixed,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1806932578,0.48490649040863437,0.03973519396917216,1.0,53.0,0.46075692986467437,0.21587284162799728,82.0,87.42338701439246,0.00925305206514517,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,scmp_true,scmp_true,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1360148850,0.743037778627305,0.04246739000417287,1.0,29.0,0.7005703886231319,2.8155685151973725e-17,0.0,11.133055503667682,0.5350287956616899,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,scmp_estimated,scmp_estimated,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,421199299,0.5993745322045259,0.03942915580245109,1.0,25.0,0.5599453764020746,3.0570586568298247e-17,0.0,5.411148678589492,0.643839445049168,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,adaptive_scmp,adaptive_scmp,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1049204912,0.6435612656659071,0.04164665667475349,1.0,26.0,0.6019146693321178,9.946664441579271e-05,0.0,10.172098752063969,0.4543052503921497,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,guarded_scmp,guarded_scmp,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,238038049,0.3848569417480455,0.04012884361168542,1.0,35.0,0.3585226047551406,0.1540116898837945,32.0,34.891456459066035,0.012420671156512093,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1029,robust_scmp,robust_scmp,4.0,3.980802865187426,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1412280728,0.44586285377720886,0.03967988244919888,1.0,18.0,0.40618299529984125,0.029989779923580873,0.0,5.883941453051884,0.5290683023253817,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,mean_gain,mean_gain,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,975374059,0.608723650656146,0.04461822475901989,1.0,25.0,0.5910104850092195,0.13551248283743264,0.0,16.920851367377367,0.23838843065813045,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,symmetric_derating,symmetric_derating,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,312861311,0.7104283588029425,0.12574120462419142,0.0,58.0,0.6608876269396677,0.2576655589976803,33.0,34.836441021536174,0.4081327967283605,4.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,signed_fixed,signed_fixed,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,632132969,0.38772720117165643,0.04113674660291524,1.0,18.0,0.34659335141732406,0.0007037211368400247,0.0,4.6047554610673656,0.6009887277927696,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,scmp_true,scmp_true,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,318081974,0.7208024970912479,0.04413767214340394,1.0,28.0,0.6766648249478442,3.383158109447124e-17,0.0,9.787801063096913,0.4912012270932325,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,scmp_estimated,scmp_estimated,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1585621975,0.577306552353765,0.043466563138447656,1.0,30.0,0.5441278021734262,0.09465513094186152,20.0,24.68109666464155,0.17114057935143248,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,adaptive_scmp,adaptive_scmp,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,801519933,0.606742424234647,0.0406880090307824,1.0,25.0,0.5660544152038647,2.658956390385624e-17,0.0,8.552112122287346,0.5021027392230064,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,guarded_scmp,guarded_scmp,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1293593576,0.701545618388893,0.044388075774018265,1.0,35.0,0.6928841411765918,0.11198944934843864,25.0,31.433418903568075,0.1587784192090786,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1030,robust_scmp,robust_scmp,4.0,3.827231836768662,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,5932852,0.6877943723630818,0.03903707982168387,1.0,25.0,0.6487573043642348,0.03451408374958798,0.0,8.443879618956771,0.4971247295506054,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,mean_gain,mean_gain,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,110612300,0.5364250523362135,0.04385130235978043,1.0,54.0,0.5224978955462967,0.17414601760263274,28.0,40.68616147184049,0.19119330328455775,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,symmetric_derating,symmetric_derating,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,19707248,0.3860065273974156,0.06992593700964311,0.0,58.0,0.5489990719089474,0.24768459279262917,82.0,82.74589823476857,0.24969030225779704,14.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,signed_fixed,signed_fixed,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1989786516,0.6659633787684784,0.17324739098595518,0.0,58.0,0.4981999999999999,0.27698610149598535,116.0,116.0,0.0,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,scmp_true,scmp_true,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,112552457,0.7350673629328648,0.041043361349548925,1.0,29.0,0.6940240015833159,3.3535926421505274e-17,0.0,8.488682460249098,0.6080686143718853,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,scmp_estimated,scmp_estimated,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1635875067,0.4863155376159438,0.0417437565728157,1.0,21.0,0.44457178104312806,1.5776471151707785e-17,0.0,4.938741271648556,0.6594580498244842,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,adaptive_scmp,adaptive_scmp,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,92143424,0.7136309939253392,0.039950881267047475,1.0,35.0,0.7182807444968473,0.1067332496725038,24.0,31.347982338120794,0.18834290092728953,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,guarded_scmp,guarded_scmp,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1581451155,0.5698655980091771,0.039753894520786155,1.0,24.0,0.5301117034883909,3.616243596459114e-17,0.0,10.671866775670717,0.4505573719067566,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1031,robust_scmp,robust_scmp,4.0,3.937832910167813,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,577429174,0.38762985111152487,0.09402988513325344,0.0,58.0,0.33494172277853,0.23964558982855422,0.0,65.71482923667975,0.07276635688190534,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,mean_gain,mean_gain,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,189457068,0.5512620650318187,0.043621550070307505,1.0,34.0,0.5170984271519483,0.12476807379010445,0.0,22.351814610939943,0.28654545192110425,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,symmetric_derating,symmetric_derating,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,816344081,0.41145190399686926,0.041362307377574146,1.0,52.0,0.4152432315768128,0.2238896756511906,0.0,78.12476616360863,0.004475239879082143,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,signed_fixed,signed_fixed,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,817442074,0.6519482445471559,0.19313293416831528,0.0,58.0,0.48638848680522406,0.30661429887190556,0.0,102.18374371225738,0.001741056687768694,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,scmp_true,scmp_true,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,32939735,0.41074316224207014,0.03956571858486417,1.0,19.0,0.37117744365720595,1.6846535206491867e-17,0.0,4.382322633663405,0.6848309569367572,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,scmp_estimated,scmp_estimated,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1011245277,0.5765461413592972,0.04420805565123198,1.0,35.0,0.5647021802557568,0.1450197809256407,0.0,33.11180575345622,0.06949282275498567,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,adaptive_scmp,adaptive_scmp,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1826676987,0.3800647058982282,0.0407208964402424,1.0,19.0,0.3436531792004025,0.027583426340658513,0.0,21.628805826158427,0.0879679497339519,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,guarded_scmp,guarded_scmp,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1802643663,0.6431938483704025,0.041557643904200595,1.0,26.0,0.601636204466202,2.7471815731956556e-17,0.0,8.037923022565211,0.597791630442732,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1032,robust_scmp,robust_scmp,4.0,4.013964913469027,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,195556221,0.602792612006386,0.042423708910609675,1.0,22.0,0.5604143273318359,0.03424336770814192,0.0,8.663202484305787,0.4734022494077909,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,mean_gain,mean_gain,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,757484979,0.759144645293379,0.04435935015103682,1.0,33.0,0.7429526516984772,0.11480132064559416,0.0,23.12349244843757,0.2715003727082272,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,symmetric_derating,symmetric_derating,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,530097007,0.5930911908719735,0.24863598407424842,0.0,58.0,0.5327196770218888,0.3522803396740738,0.0,48.32002714372114,0.5084703584787864,7.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,signed_fixed,signed_fixed,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,59043060,0.69584933875669,0.03990916913794105,1.0,28.0,0.6565138842971561,0.004595124459740969,0.0,12.171970523334636,0.4641337763983782,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,scmp_true,scmp_true,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,219154,0.6070911902987519,0.04278380702145406,1.0,25.0,0.5727417151540479,0.03148368045748388,0.0,16.414349808690393,0.3975076416950597,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,scmp_estimated,scmp_estimated,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,590371221,0.6442906431134902,0.04374337780519062,1.0,37.0,0.6292143758471288,0.09382408236408976,0.0,51.789468794178234,0.057070303322223126,2.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,adaptive_scmp,adaptive_scmp,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,73912102,0.7085970778613838,0.11773185690186833,0.0,58.0,0.6187953204803266,0.25464721690758707,0.0,59.62955311144216,0.010628375189374317,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,guarded_scmp,guarded_scmp,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1437780489,0.4697279782714673,0.04419037223169818,1.0,20.0,0.4255421622760109,0.0009528030086957852,0.0,12.122488064583482,0.2873534715894362,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1033,robust_scmp,robust_scmp,4.0,4.086402018032065,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,183950043,0.6394992062511742,0.042846759782729324,1.0,23.0,0.5966539463552764,0.03421865333776186,0.0,11.493965155029665,0.34333514749394695,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1034,mean_gain,mean_gain,4.0,3.9899093167418704,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1160475993,0.5133296384901938,0.044692479005254054,1.0,23.0,0.515950047457086,0.12552892527975656,1.0,16.684524659335274,0.3349507625714299,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1034,symmetric_derating,symmetric_derating,4.0,3.9899093167418704,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,177530148,0.44619169361263517,0.044665578259095694,1.0,51.0,0.43537487766300065,0.22438054433755053,0.0,1.7485901715237944,0.855197769518349,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
1034,signed_fixed,signed_fixed,4.0,3.9899093167418704,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,1801853341,0.41721692771340047,0.040588196639897656,1.0,51.0,0.4140321608763401,0.2252214697165239,66.0,71.52748849616748,0.006257667554418593,0.0,0.0,family_c,budget_64_unbiased,64,unbiased
1034,scmp_true,scmp_true,4.0,3.9899093167418704,baseline,opposed,opposed,high_branch_contrast,0.0,none,1.0,659888502,0.3812902087034954,0.03990827956502168,1.0,18.0,0.34138192913847354,2.2020464832725713e-17,0.0,4.312026897578351,0.579268885558935,1.0,0.0,family_c,budget_64_unbiased,64,unbiased
